@relation InstanceResultListener

@attribute Key_Dataset {mushroom_train}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.25 -M 1'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 107\nSize of the tree: 136\n','Number of leaves: 142\nSize of the tree: 174\n','Number of leaves: 130\nSize of the tree: 165\n','Number of leaves: 117\nSize of the tree: 148\n','Number of leaves: 148\nSize of the tree: 186\n','Number of leaves: 141\nSize of the tree: 179\n','Number of leaves: 90\nSize of the tree: 118\n','Number of leaves: 168\nSize of the tree: 207\n','Number of leaves: 109\nSize of the tree: 139\n','Number of leaves: 181\nSize of the tree: 221\n','Number of leaves: 162\nSize of the tree: 199\n','Number of leaves: 128\nSize of the tree: 163\n','Number of leaves: 149\nSize of the tree: 183\n','Number of leaves: 87\nSize of the tree: 112\n','Number of leaves: 121\nSize of the tree: 150\n','Number of leaves: 111\nSize of the tree: 139\n','Number of leaves: 182\nSize of the tree: 220\n','Number of leaves: 115\nSize of the tree: 144\n','Number of leaves: 163\nSize of the tree: 199\n','Number of leaves: 122\nSize of the tree: 154\n','Number of leaves: 82\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 74\n','Number of leaves: 126\nSize of the tree: 158\n','Number of leaves: 107\nSize of the tree: 135\n','Number of leaves: 86\nSize of the tree: 111\n','Number of leaves: 108\nSize of the tree: 136\n','Number of leaves: 146\nSize of the tree: 180\n','Number of leaves: 109\nSize of the tree: 135\n','Number of leaves: 135\nSize of the tree: 171\n','Number of leaves: 141\nSize of the tree: 176\n','Number of leaves: 180\nSize of the tree: 222\n','Number of leaves: 166\nSize of the tree: 204\n','Number of leaves: 146\nSize of the tree: 183\n','Number of leaves: 98\nSize of the tree: 127\n','Number of leaves: 142\nSize of the tree: 180\n','Number of leaves: 172\nSize of the tree: 214\n','Number of leaves: 142\nSize of the tree: 178\n','Number of leaves: 85\nSize of the tree: 113\n','Number of leaves: 165\nSize of the tree: 204\n','Number of leaves: 70\nSize of the tree: 93\n','Number of leaves: 73\nSize of the tree: 98\n','Number of leaves: 156\nSize of the tree: 191\n','Number of leaves: 68\nSize of the tree: 90\n','Number of leaves: 106\nSize of the tree: 132\n','Number of leaves: 149\nSize of the tree: 187\n','Number of leaves: 83\nSize of the tree: 108\n','Number of leaves: 65\nSize of the tree: 87\n','Number of leaves: 107\nSize of the tree: 134\n','Number of leaves: 151\nSize of the tree: 186\n','Number of leaves: 128\nSize of the tree: 160\n','Number of leaves: 171\nSize of the tree: 211\n','Number of leaves: 194\nSize of the tree: 238\n','Number of leaves: 64\nSize of the tree: 85\n','Number of leaves: 142\nSize of the tree: 177\n','Number of leaves: 78\nSize of the tree: 100\n','Number of leaves: 167\nSize of the tree: 204\n','Number of leaves: 126\nSize of the tree: 161\n','Number of leaves: 140\nSize of the tree: 173\n','Number of leaves: 173\nSize of the tree: 211\n','Number of leaves: 193\nSize of the tree: 234\n','Number of leaves: 99\nSize of the tree: 127\n','Number of leaves: 174\nSize of the tree: 215\n','Number of leaves: 117\nSize of the tree: 149\n','Number of leaves: 136\nSize of the tree: 169\n','Number of leaves: 100\nSize of the tree: 130\n','Number of leaves: 89\nSize of the tree: 115\n','Number of leaves: 142\nSize of the tree: 176\n','Number of leaves: 135\nSize of the tree: 166\n','Number of leaves: 143\nSize of the tree: 179\n','Number of leaves: 114\nSize of the tree: 146\n','Number of leaves: 67\nSize of the tree: 88\n','Number of leaves: 116\nSize of the tree: 148\n','Number of leaves: 102\nSize of the tree: 133\n','Number of leaves: 130\nSize of the tree: 161\n','Number of leaves: 169\nSize of the tree: 208\n','Number of leaves: 158\nSize of the tree: 192\n','Number of leaves: 81\nSize of the tree: 106\n','Number of leaves: 80\nSize of the tree: 105\n','Number of leaves: 104\nSize of the tree: 134\n','Number of leaves: 150\nSize of the tree: 187\n','Number of leaves: 173\nSize of the tree: 209\n','Number of leaves: 156\nSize of the tree: 194\n','Number of leaves: 127\nSize of the tree: 160\n','Number of leaves: 98\nSize of the tree: 126\n','Number of leaves: 98\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 80\n','Number of leaves: 140\nSize of the tree: 177\n','Number of leaves: 144\nSize of the tree: 178\n','Number of leaves: 183\nSize of the tree: 224\n','Number of leaves: 66\nSize of the tree: 89\n','Number of leaves: 146\nSize of the tree: 181\n','Number of leaves: 91\nSize of the tree: 116\n','Number of leaves: 93\nSize of the tree: 117\n','Number of leaves: 159\nSize of the tree: 200\n','Number of leaves: 87\nSize of the tree: 113\n','Number of leaves: 157\nSize of the tree: 195\n','Number of leaves: 124\nSize of the tree: 159\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
mushroom_train,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,459,241,0,65.571429,34.428571,0,0.541039,0.086278,0.209626,47.275565,69.400456,1563.910451,584.02275,979.887701,2.234158,0.834318,1.39984,1001.822306,1.431175,44797.457333,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.655714,0.078542,0.921458,0.344286,0.717808,0.655714,0.667595,0.585231,0.924655,0.74135,0.570208,0.655714,0.095,0.002,0.09,0,90,0,47813,1347417,154617,100,26.464286,'Number of leaves: 106\nSize of the tree: 132\n',132,106,106
mushroom_train,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,438,262,0,62.571429,37.428571,0,0.497001,0.089074,0.21429,48.807606,70.944494,1563.910451,4879.847621,-3315.93717,2.234158,6.971211,-4.737053,984.3045,1.406149,44014.131644,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.625714,0.104466,0.895534,0.374286,0.656897,0.625714,0.63345,0.526056,0.916596,0.728921,0.582025,0.625714,0.092,0.002,0.08,0.01,80,10,64795,1347417,154617,99.428571,26.142857,'Number of leaves: 149\nSize of the tree: 187\n',187,149,149
mushroom_train,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,441,259,0,63,37,0,0.494798,0.086425,0.211214,47.356908,69.928136,1563.306949,582.248212,981.058737,2.233296,0.831783,1.401512,1005.565148,1.436522,44962.900628,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.63,0.115583,0.884417,0.37,0.633399,0.63,0.630768,0.513716,0.919567,0.731938,0.575802,0.63,0.092,0.002,0.09,0,90,0,40301,1347417,154617,100,25.625,'Number of leaves: 83\nSize of the tree: 108\n',108,83,83
mushroom_train,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,451,249,0,64.428571,35.571429,0,0.490047,0.081025,0.201951,44.398884,66.862857,1562.991848,520.453466,1042.538382,2.232845,0.743505,1.489341,1054.150102,1.505929,47134.277453,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.644286,0.148687,0.851313,0.355714,0.613706,0.644286,0.605308,0.499809,0.933559,0.771357,0.515927,0.644286,0.1,0.003,0.1,0,100,0,33779,1347417,154617,100,23.642857,'Number of leaves: 65\nSize of the tree: 87\n',87,65,65
mushroom_train,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,421,279,0,60.142857,39.857143,0,0.486621,0.086968,0.209908,47.652474,69.491841,1570.871989,1632.7576,-61.885612,2.244103,2.332511,-0.088408,1016.650168,1.452357,45481.669274,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.601429,0.067454,0.932546,0.398571,0.703157,0.601429,0.633993,0.547798,0.912777,0.733768,0.515413,0.601429,0.096,0.002,0.1,0,100,0,48417,1347417,154617,99.857143,24.357143,'Number of leaves: 107\nSize of the tree: 134\n',134,107,107
mushroom_train,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,446,254,0,63.714286,36.285714,0,0.509662,0.088201,0.210956,48.350582,69.875938,1560.291524,584.976826,975.314698,2.228988,0.835681,1.393307,995.277959,1.421826,44493.410319,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.637143,0.093773,0.906227,0.362857,0.65183,0.637143,0.634666,0.540684,0.923745,0.740969,0.524111,0.637143,0.096,0.002,0.08,0.01,80,10,64553,1347417,154617,100,26.321429,'Number of leaves: 151\nSize of the tree: 186\n',186,151,151
mushroom_train,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,427,273,0,61,39,0,0.480596,0.090661,0.215967,49.680164,71.50509,1562.657974,608.031506,954.626468,2.232369,0.868616,1.363752,984.973302,1.407105,44040.137081,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.61,0.092397,0.907603,0.39,0.651828,0.61,0.615377,0.519152,0.91692,0.728415,0.532356,0.61,0.095,0.002,0.09,0.01,90,10,56461,1347417,154617,100,26.071429,'Number of leaves: 128\nSize of the tree: 160\n',160,128,128
mushroom_train,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,426,274,0,60.857143,39.142857,0,0.479126,0.085771,0.209463,47.000451,69.351491,1562.657974,560.115949,1002.542025,2.232369,0.800166,1.432203,1015.963123,1.451376,45425.75429,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.608571,0.089771,0.910229,0.391429,0.658283,0.608571,0.625816,0.524543,0.921123,0.741702,0.548509,0.608571,0.098,0.003,0.1,0,100,0,72283,1347417,154617,100,24.232143,'Number of leaves: 171\nSize of the tree: 211\n',211,171,171
mushroom_train,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,440,260,0,62.857143,37.142857,0,0.491647,0.087449,0.212727,47.920338,70.432304,1562.657974,4868.140063,-3305.482089,2.232369,6.954486,-4.722117,994.97846,1.421398,44487.487778,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.628571,0.106591,0.893409,0.371429,0.668356,0.628571,0.628383,0.529976,0.919241,0.729583,0.529339,0.628571,0.093,0.002,0.09,0.01,90,10,80665,1347417,154617,99.428571,25.875,'Number of leaves: 194\nSize of the tree: 238\n',238,194,194
mushroom_train,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,455,245,0,65,35,0,0.510478,0.085821,0.207734,47.028232,68.779015,1562.657974,568.880045,993.777929,2.232369,0.812686,1.419683,1009.675205,1.442393,45144.608829,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.65,0.11929,0.88071,0.35,0.637831,0.65,0.613682,0.526006,0.927458,0.745524,0.496887,0.65,0.096,0.002,0.09,0,90,0,33175,1347417,154617,100,26.125,'Number of leaves: 64\nSize of the tree: 85\n',85,64,64
mushroom_train,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,439,261,0,62.714286,37.285714,0,0.497135,0.078894,0.200508,43.229638,66.381615,1563.910451,2648.07596,-1084.165508,2.234158,3.782966,-1.548808,1070.041414,1.528631,47847.941007,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.627143,0.098738,0.901262,0.372857,0.64505,0.627143,0.627551,0.52602,0.929964,0.767804,0.566904,0.627143,0.093,0.002,0.1,0,100,0,61727,1347417,154617,99.714286,22.964286,'Number of leaves: 142\nSize of the tree: 177\n',177,142,142
mushroom_train,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,447,253,0,63.857143,36.142857,0,0.489073,0.08398,0.205719,46.016446,68.10677,1563.910451,552.319216,1011.591236,2.234158,0.789027,1.44513,1027.093279,1.467276,45927.473428,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.638571,0.143431,0.856569,0.361429,0.585773,0.638571,0.603269,0.48628,0.928444,0.752255,0.510202,0.638571,0.091,0.002,0.09,0.01,90,10,37861,1347417,154617,100,25.5,'Number of leaves: 78\nSize of the tree: 100\n',100,78,78
mushroom_train,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,443,257,0,63.285714,36.714286,0,0.497957,0.084055,0.20744,46.058641,68.678648,1563.306949,3767.066771,-2203.759822,2.233296,5.381524,-3.148228,1022.500332,1.460715,45720.141451,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.632857,0.112605,0.887395,0.367143,0.63203,0.632857,0.626456,0.517446,0.925369,0.748643,0.568469,0.632857,0.093,0.002,0.09,0,90,0,70157,1347417,154617,99.571429,25.232143,'Number of leaves: 167\nSize of the tree: 204\n',204,167,167
mushroom_train,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,418,282,0,59.714286,40.285714,0,0.448962,0.086531,0.212538,47.416307,70.368226,1562.991848,4852.017011,-3289.025162,2.232845,6.931453,-4.698607,1008.396897,1.440567,45088.511618,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.597143,0.123313,0.876687,0.402857,0.615841,0.597143,0.602629,0.480662,0.914656,0.732834,0.519874,0.597143,0.102,0.002,0.1,0,100,0,56703,1347417,154617,99.428571,24.071429,'Number of leaves: 126\nSize of the tree: 161\n',161,126,126
mushroom_train,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,441,259,0,63,37,0,0.491063,0.089712,0.214926,49.155829,71.152882,1570.871989,2749.671588,-1178.7996,2.244103,3.928102,-1.683999,975.367398,1.393382,43634.810493,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.63,0.121298,0.878702,0.37,0.651476,0.63,0.625897,0.515496,0.916686,0.725525,0.483959,0.63,0.092,0.002,0.09,0,90,0,60519,1347417,154617,99.714286,26.678571,'Number of leaves: 140\nSize of the tree: 173\n',173,140,140
mushroom_train,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,436,264,0,62.285714,37.714286,0,0.468266,0.08392,0.209196,46.003768,69.292715,1560.291524,2706.976091,-1146.684567,2.228988,3.867109,-1.638121,1013.670361,1.448101,45315.633575,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.622857,0.140923,0.859077,0.377143,0.617814,0.622857,0.603284,0.486865,0.92048,0.73488,0.525569,0.622857,0.096,0.002,0.09,0,90,0,72331,1347417,154617,99.714286,25,'Number of leaves: 173\nSize of the tree: 211\n',211,173,173
mushroom_train,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,447,253,0,63.857143,36.142857,0,0.511264,0.086066,0.21051,47.162418,69.698134,1562.657974,7000.524731,-5437.866757,2.232369,10.00075,-7.768381,1006.100552,1.437287,44984.778875,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.638571,0.096286,0.903714,0.361429,0.644708,0.638571,0.624236,0.535703,0.927625,0.746978,0.564432,0.638571,0.104,0.003,0.09,0,90,0,79481,1347417,154617,99.142857,25.928571,'Number of leaves: 193\nSize of the tree: 234\n',234,193,193
mushroom_train,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.502712,0.081999,0.203916,44.933482,67.514859,1562.657974,1601.333395,-38.675421,2.232369,2.287619,-0.055251,1041.039326,1.487199,46546.961742,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.635714,0.112846,0.887154,0.364286,0.65212,0.635714,0.634614,0.531042,0.929501,0.751346,0.589837,0.635714,0.096,0.002,0.1,0,100,0,46195,1347417,154617,99.857143,23.875,'Number of leaves: 99\nSize of the tree: 127\n',127,99,99
mushroom_train,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,447,253,0,63.857143,36.142857,0,0.508927,0.085149,0.210169,46.659859,69.585385,1562.657974,4851.555779,-3288.897805,2.232369,6.930794,-4.698425,1013.985779,1.448551,45337.343262,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.638571,0.101714,0.898286,0.361429,0.657424,0.638571,0.643432,0.539048,0.92205,0.741433,0.56899,0.638571,0.092,0.002,0.09,0,90,0,73515,1347417,154617,99.428571,25.357143,'Number of leaves: 174\nSize of the tree: 215\n',215,174,174
mushroom_train,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.509278,0.083621,0.206231,45.822717,68.281579,1562.657974,1610.171122,-47.513148,2.232369,2.300244,-0.067876,1039.073712,1.484391,46459.075179,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.635714,0.10048,0.89952,0.364286,0.657249,0.635714,0.63452,0.533022,0.927761,0.757608,0.556674,0.635714,0.099,0.002,0.1,0,100,0,53007,1347417,154617,99.857143,23.732143,'Number of leaves: 117\nSize of the tree: 149\n',149,117,117
mushroom_train,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,439,261,0,62.714286,37.285714,0,0.508742,0.088034,0.213684,48.238936,70.745918,1563.306949,5938.773489,-4375.466539,2.233296,8.483962,-6.250666,998.441819,1.426345,44644.387675,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.627143,0.088908,0.911092,0.372857,0.676577,0.627143,0.634226,0.539727,0.918385,0.733558,0.605016,0.627143,0.095,0.002,0.1,0,100,0,59263,1347417,154617,99.285714,25.321429,'Number of leaves: 136\nSize of the tree: 169\n',169,136,136
mushroom_train,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,421,279,0,60.142857,39.857143,0,0.47067,0.086273,0.209552,47.273587,69.377901,1563.306949,1624.317543,-61.010593,2.233296,2.320454,-0.087158,1023.987155,1.462839,45786.623362,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.601429,0.09609,0.90391,0.398571,0.639635,0.601429,0.608274,0.504075,0.916853,0.736849,0.551971,0.601429,0.109,0.002,0.11,0,110,0,47089,1347417,154617,99.857143,24,'Number of leaves: 100\nSize of the tree: 130\n',130,100,100
mushroom_train,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.516417,0.082597,0.204076,45.258329,67.562808,1563.910451,533.761278,1030.149174,2.234158,0.762516,1.471642,1045.414593,1.493449,46746.728774,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.635714,0.083517,0.916483,0.364286,0.705349,0.635714,0.644892,0.557769,0.9293,0.761202,0.573404,0.635714,0.089,0.002,0.09,0,90,0,42475,1347417,154617,100,24.178571,'Number of leaves: 89\nSize of the tree: 115\n',115,89,89
mushroom_train,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,426,274,0,60.857143,39.142857,0,0.481662,0.090025,0.213759,49.329552,70.770604,1563.59535,2734.643544,-1171.048193,2.233708,3.906634,-1.672926,992.614171,1.41802,44384.714309,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.608571,0.093918,0.906082,0.391429,0.651463,0.608571,0.620374,0.514938,0.911621,0.725668,0.544224,0.608571,0.095,0.002,0.1,0,100,0,61437,1347417,154617,99.714286,26.214286,'Number of leaves: 142\nSize of the tree: 176\n',176,142,142
mushroom_train,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,448,252,0,64,36,0,0.509458,0.086727,0.211194,47.520395,69.917605,1570.871989,5934.092404,-4363.220415,2.244103,8.477275,-6.233172,996.845762,1.424065,44595.68367,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.64,0.102964,0.897036,0.36,0.673856,0.64,0.639833,0.542484,0.922381,0.736675,0.480609,0.64,0.089,0.002,0.09,0,90,0,58369,1347417,154617,99.285714,26,'Number of leaves: 135\nSize of the tree: 166\n',166,135,135
mushroom_train,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,431,269,0,61.571429,38.428571,0,0.49246,0.083722,0.206818,45.894389,68.503445,1560.606625,1611.160317,-50.553692,2.229438,2.301658,-0.07222,1036.371968,1.480531,46331.533321,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.615714,0.083623,0.916377,0.384286,0.665113,0.615714,0.633425,0.534263,0.924525,0.746708,0.578961,0.615714,0.08,0.003,0.08,0,80,0,62331,1347417,154617,99.857143,23.714286,'Number of leaves: 143\nSize of the tree: 179\n',179,143,143
mushroom_train,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,438,262,0,62.571429,37.428571,0,0.505316,0.084036,0.206939,46.049883,68.515891,1562.657974,3752.524071,-2189.866097,2.232369,5.360749,-3.12838,1037.801043,1.482573,46402.171599,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.625714,0.090523,0.909477,0.374286,0.652447,0.625714,0.629865,0.526596,0.922863,0.75151,0.605684,0.625714,0.105,0.002,0.11,0,110,0,52065,1347417,154617,99.571429,23.714286,'Number of leaves: 114\nSize of the tree: 146\n',146,114,114
mushroom_train,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,428,272,0,61.142857,38.857143,0,0.485767,0.093089,0.215924,51.010521,71.490798,1562.657974,615.784991,946.872983,2.232369,0.879693,1.352676,970.586903,1.386553,43396.892246,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.611429,0.087982,0.912018,0.388571,0.659842,0.611429,0.621678,0.526109,0.917518,0.72825,0.527575,0.611429,0.093,0.002,0.09,0,90,0,34117,1347417,154617,100,27.285714,'Number of leaves: 67\nSize of the tree: 88\n',88,67,67
mushroom_train,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,441,259,0,63,37,0,0.5068,0.088027,0.211217,48.237172,69.932234,1562.657974,581.02091,981.637064,2.232369,0.83003,1.402339,1005.196461,1.435995,44944.355167,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.63,0.083805,0.916195,0.37,0.679165,0.63,0.638906,0.551136,0.923797,0.7378,0.542206,0.63,0.104,0.003,0.11,0,110,0,52693,1347417,154617,100,25.982143,'Number of leaves: 116\nSize of the tree: 148\n',148,116,116
mushroom_train,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,434,266,0,62,38,0,0.48497,0.08419,0.207082,46.134369,68.56327,1562.657974,540.675687,1021.982287,2.232369,0.772394,1.459975,1032.941496,1.475631,46184.891486,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.62,0.110584,0.889416,0.38,0.614041,0.62,0.611343,0.499648,0.924034,0.744264,0.558623,0.62,0.118,0.002,0.11,0.01,110,10,48007,1347417,154617,100,23.696429,'Number of leaves: 102\nSize of the tree: 133\n',133,102,102
mushroom_train,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,438,262,0,62.571429,37.428571,0,0.466024,0.086434,0.21036,47.363763,69.648699,1562.657974,3789.350921,-2226.692947,2.232369,5.413358,-3.18099,1005.040437,1.435772,44937.379038,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.625714,0.155969,0.844031,0.374286,0.598575,0.625714,0.590299,0.471108,0.918813,0.74022,0.512031,0.625714,0.104,0.002,0.1,0.01,100,10,56799,1347417,154617,99.571429,25.946429,'Number of leaves: 130\nSize of the tree: 161\n',161,130,130
mushroom_train,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,451,249,0,64.428571,35.571429,0,0.508798,0.08479,0.209225,46.463368,69.2726,1562.657974,3784.963221,-2222.305247,2.232369,5.40709,-3.174722,1004.606601,1.435152,44917.981346,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.644286,0.11845,0.88155,0.355714,0.642154,0.644286,0.637088,0.530893,0.928898,0.738411,0.570343,0.644286,0.092,0.002,0.09,0,90,0,71365,1347417,154617,99.571429,25.553571,'Number of leaves: 169\nSize of the tree: 208\n',208,169,169
mushroom_train,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,434,266,0,62,38,0,0.469653,0.088074,0.212869,48.261902,70.477864,1562.991848,4874.198682,-3311.206833,2.232845,6.963141,-4.730295,990.029879,1.414328,44267.266016,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.62,0.134985,0.865015,0.38,0.617516,0.62,0.605808,0.488624,0.912449,0.728335,0.504087,0.62,0.095,0.002,0.1,0,100,0,66461,1347417,154617,99.428571,26.267857,'Number of leaves: 158\nSize of the tree: 192\n',192,158,158
mushroom_train,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,446,254,0,63.714286,36.285714,0,0.491679,0.079283,0.2003,43.441854,66.311539,1564.244326,513.410984,1050.833342,2.234635,0.733444,1.50119,1062.871399,1.518388,47528.442728,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.637143,0.128851,0.871149,0.362857,0.632415,0.637143,0.620675,0.511502,0.928866,0.770474,0.500853,0.637143,0.092,0.002,0.1,0,100,0,39673,1347417,154617,100,23.553571,'Number of leaves: 81\nSize of the tree: 106\n',106,81,81
